timestamp_sec,timestamp_nanosec,orient_x,orient_y,orient_z,orient_w,ang_vel_x,ang_vel_y,ang_vel_z,lin_accel_x,lin_accel_y,lin_accel_z,mag_x,mag_y,mag_z,gps_status,latitude,longitude,altitude,temperature_celsius,pressure_hpa,humidity_percent,wifi_ssid,wifi_signal_strength,cpu_temperature
1774710242,102297831,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.02,-0.07,-0.35,0.0,0.0,0.0,0,35.162721667,136.967723333,55.0,,,,N/A,N/A,46.738
1774710242,201614232,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,0.0,0.0011111111111111111,0.02,-0.03,-0.32,0.0,0.0,0.0,0,35.162721667,136.967723333,55.0,,,,N/A,N/A,46.738
1774710242,299318073,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.04,-0.04,-0.36,0.0,0.0,0.0,0,35.162721667,136.967723333,55.0,,,,N/A,N/A,46.251
1774710242,403164055,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,0.0,0.0,0.02,-0.05,-0.38,0.0,0.0,0.0,0,35.162721667,136.967723333,55.0,,,,N/A,N/A,46.251
1774710242,500482947,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0011111111111111111,0.0011111111111111111,0.0,0.0,-0.05,-0.4,0.0,0.0,0.0,0,35.162721667,136.967723333,55.0,,,,N/A,N/A,46.251
1774710242,603722142,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0011111111111111111,0.02,-0.07,-0.35,0.0,0.0,0.0,0,35.162721667,136.967723333,55.0,,,,N/A,N/A,45.277
1774710242,701526763,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,-0.0033333333333333335,0.0,0.0,-0.07,-0.39,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,46.738
1774710242,796244693,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.02,-0.03,-0.36,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,45.764
1774710242,902894473,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,-0.02,-0.03,-0.37,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,46.738
1774710243,3371760,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,-0.0011111111111111111,0.0,0.01,-0.06,-0.33,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,45.277
1774710243,103963715,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,-0.0011111111111111111,0.0,0.02,-0.08,-0.35,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,45.764
1774710243,204945213,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0011111111111111111,-0.0022222222222222222,0.03,-0.05,-0.37,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,46.251
1774710243,304796584,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,-0.0011111111111111111,0.01,-0.09,-0.36,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,45.764
1774710243,394180756,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.05,-0.35,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,45.764
1774710243,498252407,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0011111111111111111,0.0,-0.0011111111111111111,0.04,-0.08,-0.38,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,45.764
1774710243,596565146,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0011111111111111111,0.0,0.0,-0.06,-0.36,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,47.225
1774710243,695471560,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.07,-0.35,0.0,0.0,0.0,0,35.162728333,136.967713333,53.9,,,,N/A,N/A,45.764
1774710243,803906568,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0011111111111111111,0.0,0.0,-0.01,-0.05,-0.38,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,45.764
1774710243,899114801,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,0.0,0.0,0.05,-0.04,-0.35,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,46.251
1774710243,999638811,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0022222222222222222,0.0,0.0,0.01,-0.05,-0.35,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,46.251
1774710244,104930850,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.01,-0.38,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,46.251
1774710244,199903877,-0.0032539353546693498,-0.8940392466913366,-0.000382815924078747,0.44797666315586515,0.0,-0.0011111111111111111,0.0,0.04,-0.07,-0.34,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,46.738
1774710244,299459077,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0011111111111111111,0.0,0.01,-0.06,-0.37,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,46.738
1774710244,398622532,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.02,-0.07,-0.35,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,46.251
1774710244,500084296,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0011111111111111111,-0.0011111111111111111,0.0,-0.04,-0.35,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,46.738
1774710244,602251180,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,-0.0011111111111111111,0.0,0.02,-0.04,-0.34,0.0,0.0,0.0,0,35.162731667,136.96771,53.7,,,,N/A,N/A,46.738
1774710244,698849433,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0011111111111111111,0.0,0.01,-0.05,-0.33,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,46.251
1774710244,803562149,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.03,-0.37,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,47.225
1774710244,901054562,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0011111111111111111,0.01,-0.02,-0.37,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,46.251
1774710245,3938771,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0011111111111111111,0.0,0.0,-0.04,-0.34,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,45.764
1774710245,101090531,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0011111111111111111,0.03,-0.09,-0.33,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,45.764
1774710245,194887635,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0033333333333333335,0.0011111111111111111,0.0,-0.05,-0.37,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,45.764
1774710245,294132146,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.03,-0.04,-0.34,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,46.251
1774710245,395550206,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0011111111111111111,0.0,0.0,0.0,-0.09,-0.34,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,46.251
1774710245,493616923,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.04,-0.08,-0.36,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,46.738
1774710245,586798369,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.01,-0.06,-0.37,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,45.764
1774710245,697026995,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0011111111111111111,0.0,0.02,-0.02,-0.35,0.0,0.0,0.0,0,35.162736667,136.967705,53.3,,,,N/A,N/A,45.764
1774710245,786356462,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.01,-0.07,-0.37,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,45.277
1774710245,896845239,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0011111111111111111,0.02,-0.04,-0.33,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,46.251
1774710245,987306574,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.02,-0.06,-0.39,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,46.738
1774710246,97666312,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0011111111111111111,-0.0033333333333333335,-0.0011111111111111111,0.0,-0.06,-0.35,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,45.764
1774710246,198845239,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,-0.0022222222222222222,0.0,0.02,-0.1,-0.35,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,46.251
1774710246,298292976,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0011111111111111111,0.0,0.0,0.0,-0.04,-0.37,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,47.225
1774710246,400214579,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,0.0,-0.0011111111111111111,0.05,-0.09,-0.36,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,45.277
1774710246,502617301,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0011111111111111111,0.01,-0.03,-0.38,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,46.738
1774710246,600331495,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,0.0,0.0011111111111111111,0.06,-0.05,-0.35,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,46.738
1774710246,701017286,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.03,-0.37,0.0,0.0,0.0,0,35.16274,136.967701667,53.4,,,,N/A,N/A,46.738
1774710246,803109336,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,0.0,0.0,0.02,-0.05,-0.36,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,46.738
1774710246,897935546,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,-0.0011111111111111111,0.0,0.0,0.0,-0.05,-0.39,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,47.225
1774710247,3848853,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,-0.0011111111111111111,0.0,0.02,-0.03,-0.36,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,45.764
1774710247,93863812,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.07,-0.38,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,45.764
1774710247,192520111,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,-0.0011111111111111111,0.0,0.02,-0.03,-0.4,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,46.738
1774710247,293943116,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.01,-0.08,-0.4,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,45.764
1774710247,396395412,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.05,-0.36,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,47.225
1774710247,499772092,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.04,-0.09,-0.38,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,45.764
1774710247,598390058,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.03,-0.37,0.0,0.0,0.0,0,35.162745,136.967695,53.0,,,,N/A,N/A,45.764
1774710247,695491410,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.07,-0.05,-0.36,0.0,0.0,0.0,0,35.162746667,136.967695,52.7,,,,N/A,N/A,46.738
1774710247,795520432,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,-0.01,-0.03,-0.37,0.0,0.0,0.0,0,35.162746667,136.967695,52.7,,,,N/A,N/A,45.764
1774710247,898057508,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.06,-0.03,-0.37,0.0,0.0,0.0,0,35.162746667,136.967695,52.7,,,,N/A,N/A,45.277
1774710247,998230439,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0011111111111111111,0.0,-0.03,-0.38,0.0,0.0,0.0,0,35.162746667,136.967695,52.7,,,,N/A,N/A,46.738
1774710248,95529461,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,0.0,0.0,-0.05,-0.36,0.0,0.0,0.0,0,35.162746667,136.967695,52.7,,,,N/A,N/A,46.251
1774710248,199691448,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0011111111111111111,0.0011111111111111111,0.0,0.0,-0.06,-0.36,0.0,0.0,0.0,0,35.162746667,136.967695,52.7,,,,N/A,N/A,45.277
1774710248,294935516,-0.007263362531394082,0.004394639514793058,-0.0008545132389875391,0.9999635995952038,0.0,0.0,-0.0011111111111111111,0.03,-0.03,-0.34,0.0,0.0,0.0,0,35.162746667,136.967695,52.7,,,,N/A,N/A,46.251
