timestamp_sec,timestamp_curr,orient_x,orient_y,orient_z,orient_w,compass,ang_vel_x,ang_vel_y,ang_vel_z,lin_accel_x,lin_accel_y,lin_accel_z,mag_x,mag_y,mag_z,gps_status,latitude,longitude,altitude,temperature_celsius,pressure_hpa,humidity_percent,wifi_ssid,wifi_signal_strength,cpu_temperature
1777024093.374905,2026-04-24T18:48:13.374910,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0011111111111111111,0.0,0.01,-0.3,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,40.894
1777024093.474943,2026-04-24T18:48:13.474949,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,42.355
1777024093.5813377,2026-04-24T18:48:13.581343,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0011111111111111111,0.0,0.0,0.02,0.0,-0.28,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,41.868
1777024093.6750028,2026-04-24T18:48:13.675008,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.01,-0.31,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,41.868
1777024093.7751915,2026-04-24T18:48:13.775196,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,-0.01,0.0,-0.31,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,42.355
1777024093.8752034,2026-04-24T18:48:13.875209,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,40.894
1777024093.9748907,2026-04-24T18:48:13.974896,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0011111111111111111,0.0,-0.0011111111111111111,0.01,0.0,-0.31,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,42.355
1777024094.0748484,2026-04-24T18:48:14.074854,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0011111111111111111,0.0,0.02,0.02,-0.29,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,41.868
1777024094.1759908,2026-04-24T18:48:14.175996,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,,,,,23.442025092808763,1008.7945577357308,43.666844048329594,N/A,N/A,42.355
1777024094.2751231,2026-04-24T18:48:14.275129,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,-0.0011111111111111111,0.02,0.03,-0.29,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,41.868
1777024094.3749404,2026-04-24T18:48:14.374947,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0011111111111111111,0.0,0.02,0.0,-0.28,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,42.842
1777024094.4749079,2026-04-24T18:48:14.474913,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,41.868
1777024094.5773244,2026-04-24T18:48:14.577329,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,42.842
1777024094.6771207,2026-04-24T18:48:14.677127,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.03,-0.29,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,41.381
1777024094.7748487,2026-04-24T18:48:14.774854,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0011111111111111111,0.02,0.0,-0.3,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,41.868
1777024094.8785636,2026-04-24T18:48:14.878576,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0011111111111111111,0.0,0.02,0.01,-0.3,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,41.381
1777024094.9748805,2026-04-24T18:48:14.974885,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0033333333333333335,0.01,0.0,-0.29,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,41.868
1777024095.0749924,2026-04-24T18:48:15.074998,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.01,-0.01,-0.26,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,41.868
1777024095.1748915,2026-04-24T18:48:15.174896,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0011111111111111111,0.01,0.0,-0.3,0.0,0.0,0.0,,,,,23.42196502625593,1008.8183078567848,44.17947369067859,N/A,N/A,40.894
1777024095.2750447,2026-04-24T18:48:15.275049,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.02,0.02,-0.28,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,41.868
1777024095.3751507,2026-04-24T18:48:15.375155,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,-0.0011111111111111111,0.0,0.01,0.0,-0.28,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,40.894
1777024095.4748108,2026-04-24T18:48:15.474815,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0033333333333333335,0.0,0.02,0.0,-0.31,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,42.355
1777024095.5790398,2026-04-24T18:48:15.579045,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.01,0.01,-0.31,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,42.355
1777024095.675408,2026-04-24T18:48:15.675412,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,-0.0011111111111111111,0.0011111111111111111,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,40.894
1777024095.774843,2026-04-24T18:48:15.774848,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.01,-0.29,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,41.868
1777024095.8788486,2026-04-24T18:48:15.878853,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.01,0.0,-0.3,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,41.381
1777024095.9765391,2026-04-24T18:48:15.976545,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0011111111111111111,0.0,0.01,0.01,-0.28,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,40.407
1777024096.075099,2026-04-24T18:48:16.075105,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,-0.0022222222222222222,0.0,0.0,-0.02,-0.29,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,41.868
1777024096.175079,2026-04-24T18:48:16.175083,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,-0.0011111111111111111,0.0,0.0,0.01,0.0,-0.29,0.0,0.0,0.0,,,,,23.416950010345317,1008.7004594155726,43.5941136373889,N/A,N/A,41.381
1777024096.2757673,2026-04-24T18:48:16.275774,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0011111111111111111,0.0,0.01,0.01,-0.28,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.381
1777024096.375033,2026-04-24T18:48:16.375039,0.0031734745157209134,-0.01458577710110189,0.0,0.999888585876374,90.00530642513648,0.0,-0.0022222222222222222,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.381
1777024096.4760137,2026-04-24T18:48:16.476019,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0022222222222222222,0.0,0.0,0.01,0.0,-0.3,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.381
1777024096.576542,2026-04-24T18:48:16.576547,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.01,0.0,-0.27,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.381
1777024096.6766522,2026-04-24T18:48:16.676658,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0022222222222222222,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.381
1777024096.7746472,2026-04-24T18:48:16.774652,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.02,0.01,-0.29,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.868
1777024096.8788228,2026-04-24T18:48:16.878828,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0011111111111111111,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.381
1777024096.9785762,2026-04-24T18:48:16.978581,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.01,0.0,-0.29,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.381
1777024097.0757535,2026-04-24T18:48:17.075758,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,-0.0011111111111111111,-0.0011111111111111111,0.01,0.0,-0.3,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.868
1777024097.176116,2026-04-24T18:48:17.176121,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0011111111111111111,0.0022222222222222222,0.0,0.0,0.01,-0.31,0.0,0.0,0.0,,,,,23.42196502625593,1008.7632916142215,43.9174906355936,N/A,N/A,41.381
1777024097.2749667,2026-04-24T18:48:17.274972,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0011111111111111111,0.0,0.02,0.01,-0.29,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,41.381
1777024097.3757322,2026-04-24T18:48:17.375737,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,-0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0,0.0,-0.27,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,40.407
1777024097.476164,2026-04-24T18:48:17.476169,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.01,0.0,-0.3,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,41.381
1777024097.5751512,2026-04-24T18:48:17.575156,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.01,0.0,-0.29,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,41.381
1777024097.676039,2026-04-24T18:48:17.676044,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0022222222222222222,0.0,0.0,-0.27,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,42.355
1777024097.7757378,2026-04-24T18:48:17.775742,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,-0.0011111111111111111,0.01,0.0,-0.28,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,39.92
1777024097.8753998,2026-04-24T18:48:17.875405,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,-0.0011111111111111111,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,42.355
1777024097.975341,2026-04-24T18:48:17.975347,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,0.0,0.02,-0.27,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,40.894
1777024098.0758595,2026-04-24T18:48:18.075864,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0011111111111111111,0.0,-0.0011111111111111111,0.03,0.01,-0.3,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,39.92
1777024098.175282,2026-04-24T18:48:18.175287,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,-0.0011111111111111111,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,,,,,23.40190496435971,1008.7320258316079,44.15694869253857,N/A,N/A,41.381
1777024098.2803051,2026-04-24T18:48:18.280312,0.0031737393052022693,-0.006774712747643305,0.0,0.9999720149314226,90.00246407901994,0.0,0.0,0.0,-0.01,0.0,-0.29,0.0,0.0,0.0,,,,,23.40691997939721,1008.7398422454825,43.96191950065079,N/A,N/A,41.381
